product_name,category,normal_price,discount_price,reviews_count,rating,discount%,weighted_average
Quest Vitamin C 1000mg Timed Release 60tabs,"['Βιταμίνη C - Κάψουλες', 'Βιταμίνη C', 'Αντιοξειδωτικά', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegan']",22.95,10.33,16,4.6,0.55,9.16
A.Vogel Drosinula Επιδρά Στο Λαιμό Στους Πνεύμονες Και Στους Αναπνευστικούς Αγωγούς,"['Σιρόπια για Παραγωγικό Βήχα', 'Σιρόπια για ξηρό Βήχα', 'Συμπληρώματα για Βήχα - Πονόλαιμο', 'Διάφορα']",13.6,10.2,0,0.0,0.25,0.0
Eladiet Jelly Kids Apetit 150ml,"['Σιρόπια Παιδικά', 'Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Βασιλικός Πολτός', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",15.65,10.33,0,0.0,0.34,0.0
"Bayer Supradyn Energy Q10, 15 Αναβράζοντα Δισκία","['Αντιοξειδωτικά', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",13.39,10.04,0,0.0,0.25,0.0
Centrum Immunity with Elderberry 60caps,"['Βιταμίνη C - Κάψουλες', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Βιταμίνη C', 'Βιταμίνη D3', 'Βιταμίνη Ε', 'Ψευδάργυρος', 'Αντιοξειδωτικά', 'Ανοσοποιητικό']",14.48,10.14,0,0.0,0.3,0.0
Health Aid Biotin (vitamin H) 800μg 30tabs,"['Καρδιά - Φλέβες - Αγγεία', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες για Τριχόπτωση']",16.8,10.08,1,5.0,0.4,3.4
Alta Natura Melatonina Complex 1mg Food Supplement 30tabs,['Αϋπνία'],12.56,5.02,0,0.0,0.6,0.0
Medichrom Hyaluvit Hyaluronic Acid 150mg & Vitamin C 500mg 30tabs,"['Υαλουρονικό οξύ', 'Βιταμίνη C - Κάψουλες', 'Βιταμίνη C', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό']",25.11,10.04,0,0.0,0.6,0.0
Naturactive Angio Vegan Strawberry 20 Sachets,"['Bilberry - Μύρτιλλο', 'Καρδιά - Φλέβες - Αγγεία', 'Βαριά Πόδια']",15.0,10.06,0,0.0,0.33,0.0
Now Foods L-Optizinc 30mg & Copper Συμπλήρωμα Διατροφής Ψευδαργύρου Μέγιστης Απορρόφησης 100veg.caps,"['Ψευδάργυρος', 'Βιταμίνες Κατάλληλες για Vegan']",24.7,9.88,0,0.0,0.6,0.0
Now Foods Vitamin D3 2.000 IU Συμπλήρωμα Διατροφής με τη πιο Βιοδιαθέσιμη Μορφή Βιταμίνης D softgels - 30softgels,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Γερά Δόντια']",9.85,4.83,5,5.0,0.51,5.0
Forte Pharma Magne 300 Marin Συμπλήρωμα Μαγνησίου Φυσικής Προέλευσης 56tabs,"['Μαγνήσιο', 'Άγχος - Στρες', 'Οστά - Αρθρώσεις', 'Ημικρανίες']",17.38,9.56,2,5.0,0.45,3.8
Health Aid Selenium 200μg 60tabs,"['Σελήνιο', 'Αντιοξειδωτικά', 'Βιταμίνες Κατάλληλες για Vegan']",15.5,9.61,0,0.0,0.38,0.0
My Elements Omeganeed Omega 3 Extra Strength Υψηλής Ισχύος Omega 3 για Μεγαλύτερη Προστασία 30 Soft Gels Capsules,"['Οστά - Αρθρώσεις', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Ω-3 Λιπαρά Οξέα']",15.95,9.57,0,0.0,0.4,0.0
Natura Vita Protein Way Bar Cookies Flavour 50g,"['Προϊόντα Διατροφής', 'Μαραθώνιος', 'Μπάρες - Σνακ']",2.88,2.45,0,0.0,0.15,0.0
"Power of Nature Echinacea Extra with Echinacea Extract, Vitamin C & Zinc 30caps","['Εχινάκεια - Κάψουλες', 'Εχινάκεια', 'Υπερτροφές', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegan']",15.9,7.95,0,0.0,0.5,0.0
Forte Pharma Forte Stress 24h 15tabs,"['Άγχος - Στρες', 'Μνήμη - Εγκέφαλος', 'Κόπωση & Κούραση', 'Κατάθλιψη']",17.46,9.6,0,0.0,0.45,0.0
Solgar Vitamin D3 1000 iu 90tabs,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegetarian']",16.95,9.66,11,4.9,0.43,7.34
Forte Pharma Nuit 15caps,['Αϋπνία'],16.95,9.32,1,3.0,0.45,2.2
Vitabiotics Osteocare Original 30tabs,"['Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Βιταμίνες Κατάλληλες για Vegetarian']",15.57,9.35,0,0.0,0.4,0.0
Esi Propolaid Estratto Puro Για Την Ενίσχυση Του Ανοσοποιητικού Συστήματος 50ml,"['Συμπληρώματα για Βήχα - Πονόλαιμο', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό']",16.74,9.21,0,0.0,0.45,0.0
IgActive Probiotics Ισορροπημένος Συνδυασμός 7 Επιλεγμένων Προβιοτικών 10caps,"['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Γαστρεντερικό Σύστημα']",6.56,4.59,2,5.0,0.3,3.8
Natures Plus High Potency Iron 40mg Συμπλήρωμα Διατροφής Σιδήρου 90tabs,"['Σίδηρος', 'Αναιμία']",14.24,9.38,1,5.0,0.34,3.4
Tasectan για τον Έλεγχο & τη Μείωση των Συμπτωμάτων της Διάρροιας 500mg 15Caps,"['Ναυτία-Εμετός', 'Γαστρεντερικό Σύστημα']",,9.25,1,5.0,,3.4
Akileine Sports Ice Cool Gel 75ml,"['Θερμαντικές - Αναλγητικές - Μυοχαλαρωτικές Κρέμες', 'Προϊόντα για Αθλητές', 'Κρυοθεραπεία']",14.2,9.23,0,0.0,0.35,0.0
Ferrum Iasis Drops 3+ Συμπλήρωμα Διατροφής για την Έλλειψη Σιδήρου σε Παιδιά 30ml,"['Σίδηρος', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",11.5,7.82,0,0.0,0.32,0.0
Sky Premium Life Echinacea & Vitamin C 60 Δισκία,"['Εχινάκεια - Κάψουλες', 'Εχινάκεια', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegan']",15.4,9.7,2,4.5,0.37,3.5
Sky Premium Life Zinc 25mg 60tabs,"['Ψευδάργυρος', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegan']",15.12,9.52,0,0.0,0.37,0.0
Solgar Vitamin D3 400iu 100 softgels,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Γερά Δόντια']",13.45,9.15,1,5.0,0.32,3.4
Solgar Vitamin Κ1 100μg 100tabs,"['Βιταμίνη K', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegan']",14.95,8.97,0,0.0,0.4,0.0
Menarini Sustenium Πακέτο Προσφοράς Immuno Junior 2 x 14Sachets 1+1 Δώρο,"['Βιταμίνες 1+1', 'Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό', 'Προϊόντα 1+1', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",25.62,8.97,0,0.0,0.65,0.0
Power of Nature Πακέτο Προσφοράς Multi+Multi Kids 2x20 Effer.tabs,"['Βιταμίνες 1+1', 'Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Βιταμίνη C', 'Αντιοξειδωτικά', 'Άγχος - Στρες', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Γερά Δόντια', 'Βιταμίνες για Παιδιά', 'Βιταμίνες για Ενέργεια', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνες με Stevia', 'Βιταμίνη Β12', 'Βιταμίνη B6']",14.9,8.94,0,0.0,0.4,0.0
Health Aid A to Z Multivitamin Πολυβιταμίνη 30tabs,"['Βιταμίνες για αθλητές', 'Πολυβιταμίνες σε Κάψουλες', 'Πολυβιταμίνες', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan']",15.5,8.68,2,3.5,0.44,2.9000000000000004
Lamberts Folic Acid 400 mcg 100tabs,"['Φολικό Οξύ - Φυλλικό Οξύ - Β9', 'Αναιμία', 'Βιταμίνες Κατάλληλες για Vegan']",12.52,8.76,2,5.0,0.3,3.8
Power of Nature Πακέτο Προσφοράς Platinum Range Calcium Plus 30tabs & Δώρο Vitamin D3 2000iu 20tabs,"['Βιταμίνες 1+1', 'Βιταμίνη C - Κάψουλες', 'Βιταμίνη D3', 'Ασβέστιο', 'Multiformula', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Καρδιά - Φλέβες - Αγγεία', 'Εγκυμοσύνη - Θηλασμός', 'Εμμηνόπαυση', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegetarian']",19.51,8.77,0,0.0,0.55,0.0
Solgar L-Methionine 500mg 30veg.caps,"['Αμινοξέα', 'Προστασία Ήπατος', 'Βιταμίνες Κατάλληλες για Vegan']",17.45,8.72,1,5.0,0.5,3.4
IgActive Vitamin C 1000 mg x 20 Effer.tabs,"['Βιταμίνη C - Aναβράζον', 'Βιταμίνη C', 'Αντιοξειδωτικά', 'Ανοσοποιητικό']",8.58,4.29,3,4.3,0.5,3.78
"Menarini Sustenium My Vita C Gets me Up Vitamin C 1000mg & Vitamin D3, 20 Effer.tabs","['Βιταμίνη C - Aναβράζον', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Βιταμίνη C', 'Βιταμίνη D3', 'Αντιοξειδωτικά', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Βιταμίνες με Stevia']",10.6,4.24,1,5.0,0.6,3.4
Rapid Care Cool Body Gel 100ml,"['Θερμαντικές - Αναλγητικές - Μυοχαλαρωτικές Κρέμες', 'Προϊόντα για Αθλητές', 'Κρυοθεραπεία', 'Μαραθώνιος']",9.52,4.28,0,0.0,0.55,0.0
Viogenesis Vitamin B12 Depot Methylcobalamin 1000 μg 30tabs,"['Άγχος - Στρες', 'Ανοσοποιητικό', 'Μνήμη - Εγκέφαλος', 'Κόπωση & Κούραση', 'Καρδιά - Φλέβες - Αγγεία', 'Κατάθλιψη', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνη Β12']",14.5,8.55,0,0.0,0.41,0.0
Power Health Echinacea Extra Stevia 24 Effer.Tabs & Vitamin C 500mg 20 Effer.Tabs 1+1,"['Βιταμίνες 1+1', 'Βιταμίνη C - Aναβράζον', 'Εχινάκεια Αναβράζον - Spray - Σταγόνες', 'Εχινάκεια', 'Βιταμίνη C', 'Υπερτροφές', 'Ανοσοποιητικό', 'Προϊόντα 1+1', 'Βιταμίνες με Stevia', 'Πακέτα Προσφοράς 1+1 Δώρο!']",14.9,8.2,24,5.0,0.45,12.6
Power Health Vita-C Kids Συμπλήρωμα Διατροφής με Βιταμίνη C για Παιδιά με Γλυκαντικό Από το Φυτό Stevia 20 Αναβράζοντα Δισκία,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Βιταμίνη C', 'Αντιοξειδωτικά', 'Ανοσοποιητικό', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες με Stevia']",13.9,8.34,0,0.0,0.4,0.0
Camoil Rosemary Almond Massage Oil 100ml,"['Λάδια Σώματος - Αιθέρια Έλαια', 'Κουρασμένα- Βαριά Πόδια', 'Προϊόντα για Αθλητές', 'Φυτικά Έλαια - Λάδια', 'Λάδια Μασάζ', 'Περιποίηση Σώματος']",10.5,8.4,0,0.0,0.2,0.0
Go On Protein Cookie with Salted Caramel Flavour 50g,"['Πρωτεϊνη', 'Προϊόντα για Αθλητές', 'Προϊόντα Διατροφής', 'Μαραθώνιος']",1.9,1.52,0,0.0,0.2,0.0
Health Aid Πακέτο Προσφοράς B-Vital Apricot 20 Effer.tabs + Δώρο Vitamin C Orange 500mg 20 Effer.tabs,"['Βιταμίνη C', 'Ανοσοποιητικό', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'B Complex']",15.5,8.22,2,4.5,0.47,3.5
Korres 108 Vitamin D3 50μg (2000iu) 60tabs,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Γερά Δόντια']",13.09,8.25,3,4.7,0.37,4.02
Natura Vita Protein Way Biscuit Hazelnut Flavour 60g,"['Προϊόντα Διατροφής', 'Μαραθώνιος', 'Μπάρες - Σνακ']",3.26,2.77,0,0.0,0.15,0.0
Smebiocta Protect 8 Sticks,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Βιταμίνη C', 'Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Ανοσοποιητικό', 'Δυσκοιλιότητα', 'Γαστρεντερικό Σύστημα', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",11.9,4.17,0,0.0,0.65,0.0
Naturactive Urisanol Cranberry Flash Συμπλήρωμα Διατροφής με Κράνμπερι για Express Θεραπεία 5 Ημέρων 10Caps + 10SoftCaps,"['Cranberry - Κράνμπερι', 'Ουροποιητικό']",12.49,8.74,2,5.0,0.3,3.8
Eladiet Good Night Melatonin 30tabs,"['Άγχος - Στρες', 'Αϋπνία']",12.13,8.13,3,5.0,0.33,4.2
Wish Bars With Honey & Fig 6x30g - Σύκο,"['Προϊόντα Διατροφής', 'Μαραθώνιος', 'Μπάρες - Σνακ']",4.37,3.71,0,0.0,0.15,0.0
Wish Bars With Honey & Plum 6x30g - Δαμάσκηνο,"['Προϊόντα Διατροφής', 'Μαραθώνιος', 'Μπάρες - Σνακ']",4.37,3.71,0,0.0,0.15,0.0
Effecol Junior 3350 Παιδικό Ιατροτεχνολογικό Βοήθημα για την Αντιμετώπιση της Χρόνιας Δυσκοιλιότητας 12 Sachets,"['Δυσκοιλιότητα', 'Γαστρεντερικό Σύστημα', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",7.51,7.14,2,5.0,0.05,3.8
Forte Pharma ForteDigest Transit Intestinal 30tabs,"['Αντιμετώπιση Δυσκοιλιότητας - Αιμορροΐδες', 'Φυτικές Ίνες', 'Δυσκοιλιότητα']",14.5,7.97,0,0.0,0.45,0.0
Superfoods OmegAdvance 500mg Συμπλήρωμα Διατροφής Υψηλής Περιεκτικότητας σε Ω-3 Λιπαρά Οξέα & Βιταμίνες 30 Soft Caps,"['Οστά - Αρθρώσεις', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Ω-3 Λιπαρά Οξέα']",11.3,7.91,1,5.0,0.3,3.4
Superfoods Sambucus Συμπλήρωμα Διατροφής Συμπυκνωμένης Υπερτροφής που Υποστηρίζει το Ανοσοποιητικό 20Effer.Tabs,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό']",7.7,3.85,1,5.0,0.5,3.4
Menarini Sustenium Πακέτο Προσφοράς Immuno 2 x 14 Sachets 1+1 Δώρο,"['Βιταμίνες 1+1', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό', 'Προϊόντα 1+1']",21.9,7.67,1,4.0,0.65,2.8
Algoral Ιατροτεχνολογικό Προϊόν για την Αντιμετώπιση της Γαστροοισοφαγικής Παλινδρόμησης & της Καούρας 36 Chew.Tabs,['Γαστρεντερικό Σύστημα'],8.54,6.83,1,5.0,0.2,3.4
"Forte Pharma Biotic ATB Levure 2 in 1, 10caps","['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Γαστρεντερικό Σύστημα']",13.58,7.47,0,0.0,0.45,0.0
Power Health Power of Nature Πακέτο Προσφοράς Zinc + Vitamin C Stevia 20 Effer.Tabs & Δώρο Vitamin C 500mg 20 Effer.Tabs,"['Βιταμίνη C - Aναβράζον', 'Βιταμίνη C', 'Ψευδάργυρος', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες με Stevia']",15.9,7.47,5,4.8,0.53,4.88
Natura Vita Protein Way Bar White Chocolate Flavour 50g,"['Προϊόντα Διατροφής', 'Μαραθώνιος', 'Μπάρες - Σνακ']",2.88,2.45,0,0.0,0.15,0.0
Quest Zinc 30mg 60tabs,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ψευδάργυρος', 'Χαλκός', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες Κατάλληλες για Vegetarian']",11.4,7.3,0,0.0,0.36,0.0
Vital Plus Q10 Συμπλήρωμα Διατροφής για Καθημερινή Ενέργεια & Τόνωση σε Κάψουλες 14caps,"['Πολυβιταμίνες σε Κάψουλες', 'Πολυβιταμίνες', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Συνένζυμο Q10']",13.9,6.94,20,4.8,0.5,10.88
